time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
537.237604,-36.046238,-181.088664,164.467789,-50.133672,-223.113497,91.379967,-13.925432,-158.799805,105.697777,-1.855702045086219,-0.5254378049462245,1.68724795770904,1.9286562594210204
537.363116,-36.251187,-181.62272,165.110916,-53.991546,-225.185182,89.914726,-13.518779,-160.873968,107.339928,-1.6329036267453945,-4.255019440373604,5.1240279813898955,4.557583207380373
537.488628,-35.344346,-184.170134,167.325638,-51.817338,-226.637044,88.840332,-13.081504,-162.7093,110.23687,7.225133851745684,-20.296178851431403,17.645500031875343,21.543849125560936
537.61391,-33.531571,-189.163791,168.207413,-43.252299,-231.445177,87.140396,-10.439542,-165.658414,112.084877,14.469556680119963,-39.85933334394942,7.038321546586219,42.40441634008518
537.73968,-31.272939,-196.23024,168.827179,-31.632023,-236.903914,85.796913,-5.061613,-171.404511,113.632263,17.958432058521137,-56.18548938539116,4.927772918820502,58.985714367772324
537.864628,-28.259521,-203.49202,169.558685,-23.486576,-239.842766,86.202393,0.556264,-181.009904,115.15049,24.11737682875738,-58.11841726157253,5.854483465120634,62.92374980951577
537.989791,-24.602705,-208.958483,167.335114,-17.880292,-241.77648,86.678047,5.570583,-190.215379,114.175331,29.2164297755891,-43.674752123255935,-17.765401915911607,52.546015470821175
538.114613,-20.96998,-211.991794,163.148041,-15.948805,-244.139551,87.547287,7.44216,-197.182851,112.782303,29.103243018058965,-24.301092756085687,-33.54435115604763,37.914929293196344
538.2397,-16.644398,-213.182937,159.563965,-14.442547,-247.171037,87.858917,8.867755,-201.342101,109.776367,34.58058791081194,-9.52251632863477,-28.652665744640043,35.86774843067946
538.36397,-12.391528,-212.653839,157.182648,-12.665892,-250.763724,87.593307,12.489781,-203.302116,107.133377,34.222821276246684,4.2576486682216315,-19.162444676909423,34.48665058088321
538.488651,-5.842709,-211.617789,154.575439,-9.10138,-254.246573,86.700958,18.389643,-204.565494,104.892181,52.52459476583838,8.309606114804481,-20.91103696633658,53.17783945497158
538.613365,2.853575,-212.89106,150.710251,-4.427496,-257.394742,86.904739,25.681805,-205.336922,102.111908,69.72981381398411,-10.209527398685108,-30.992414644697075,70.47326716023169
538.73913,13.123245,-216.018357,150.279449,0.959525,-259.267193,88.583633,31.996749,-206.660527,100.838615,81.65761539378921,-24.86619488728953,-3.4254522323380563,85.35979029948858
538.864952,20.99131,-219.395922,150.579025,5.984659,-263.002961,87.589218,38.379199,-208.823616,99.586777,62.53330101255592,-26.843993896145207,2.380950867098527,68.05155210443924
538.990033,28.636542,-223.684266,150.777771,13.534528,-264.965069,86.117348,45.736288,-211.041826,99.861633,61.122248782777575,-34.284535620911335,1.5889383679372848,70.08108645708407
