time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
64.687387,-58.9246,-82.56738,157.344604,-113.858622,-76.443852,134.241394,-12.553992,-107.305593,97.23629,-153.86868055221058,-48.29057835072893,0.21199512562733225,161.26856734133318
64.811715,-73.065216,-88.836965,157.079773,-130.374424,-78.501879,134.69014,-20.33307,-109.442501,104.570641,-113.73637475065455,-50.42777974390103,-2.130099414452121,124.4143235777968
64.936794,-80.050405,-94.613307,156.888245,-138.196496,-80.746829,128.991577,-26.479709,-112.987877,107.555862,-55.84621719073561,-46.181549260867314,-1.5312562460523158,72.46747868284592
65.06233,-82.984846,-101.06036,156.067413,-141.122767,-85.45793,129.93956,-29.733978,-114.249868,107.498039,-23.375294736171956,-51.35620857762047,-6.538618404282799,56.42574380077738
65.187079,-83.177999,-105.175896,155.179138,-139.771015,-89.436668,134.092468,-29.050426,-115.674085,104.5755,-1.5483330527699957,-32.99053299024587,-7.12049795990376,33.02684668906193
65.312652,-78.555609,-108.866119,156.294006,-127.436073,-101.48377,133.880188,-28.528891,-119.268891,101.32769,36.81038121252094,-29.38707365436774,8.878246119786708,47.102062194540366
65.438068,-68.808246,-113.356893,158.150131,-97.990064,-113.467734,119.495811,-27.546533,-124.806621,99.756798,77.72025100465575,-35.807026216750295,14.799746443834696,85.5720780553665
65.563657,-54.702826,-121.049103,159.058197,-67.029664,-120.83532,103.634369,-25.065578,-130.545008,98.795853,112.31413579214284,-61.24907436160566,7.230458081519742,127.92933287127468
65.689347,-41.166055,-128.565644,160.409409,-45.713637,-130.902027,102.381599,-21.957797,-136.440984,101.223419,107.69966584454532,-59.80221974700047,10.750354045668658,123.18897478952917
65.81503,-31.795944,-134.826101,160.182739,-37.532918,-137.376387,106.860374,-19.831437,-141.301818,101.900162,74.55352752560303,-49.81148604027789,-1.803505645155046,89.66277158359343
65.940398,-26.432775,-142.191303,159.045242,-37.237255,-148.730449,107.138634,-17.975258,-146.808271,100.031197,42.77940941866842,-58.748659945117524,-9.07326430987107,72.67381175882488
66.066177,-24.65265,-151.019933,157.922607,-37.247683,-159.199745,105.561623,-17.17226,-155.728457,98.815125,14.1527997519465,-70.1916059119599,-8.925456554751216,71.6042127344375
66.191396,-26.35586,-160.708038,156.607101,-40.039043,-172.966679,103.540672,-14.923092,-167.370769,98.568436,-13.601849559571477,-77.3692890056611,-10.505642115014378,78.55582214376429
66.316819,-27.742866,-172.188188,157.509796,-49.003967,-193.552718,105.630447,-12.150745,-177.53743,97.691185,-11.05862561093279,-91.53145754766037,7.1972046594325585,92.1970765328377
66.44184,-27.69757,-183.001185,158.933365,-56.876637,-214.525133,113.886604,-11.105613,-183.087725,98.882034,0.362307132401749,-86.48944577310743,11.38663904464027,86.4902046280241
66.567022,-27.250782,-193.171847,159.626419,-62.41372,-234.613434,124.112663,-8.286863,-189.442577,99.130966,3.569107379655341,-81.24700036746823,5.536371043760411,81.32535641605817
66.691074,-24.577979,-202.999694,158.383987,-65.505916,-247.997677,127.864098,-3.861784,-197.073071,97.826614,21.54582755618508,-79.22360784186883,-10.015412891367712,82.10117371002126
66.816015,-20.034946,-212.429495,156.575867,-67.319633,-257.013709,127.805748,1.020952,-202.942179,95.71167,36.36142659335418,-75.47403174298711,-14.471790685204288,83.77638576260802
66.941431,-10.217378,-220.162855,157.0215,-67.4998,-259.780593,122.3843,5.219336,-209.911756,94.949654,78.28002806659357,-61.66166996236464,3.553238821203119,99.64900569827208
67.067484,-1.18514,-224.631314,157.568893,-62.859044,-257.484128,111.934349,8.973588,-217.800117,97.388649,71.65428827556727,-35.4490492094598,4.342562255559206,79.94355582617526
67.192055,4.291325,-228.899995,156.728149,-62.562107,-261.675958,112.691689,11.121707,-221.892619,97.614655,43.962599641970144,-34.26705252426231,-6.749114962551316,55.73994129868371
67.317766,1.296288,-241.007827,157.610809,-66.539915,-271.099991,126.800194,12.753082,-226.943355,94.671867,-23.82478064767418,-96.31481731908163,7.021342603271942,99.21776155567035
67.443334,-6.690584,-247.452262,159.41832,-60.853855,-276.482518,132.319595,14.955639,-235.823056,95.289154,-63.60595056065897,-51.32227159786462,14.3946785805316,81.72938583330951
