time	PosX	PosY	PosZ	LeftX	LeftY	LeftZ	RightX	RightY	RightZ	AccLinearX	AccLinearY	AccLinearZ	VelLinearX	VelLinearY	VelLinearZ
115.531259	142.652645	-81.352269	155.265366	175.988818	-47.261505	125.855515	107.536687	-91.665949	103.298592	0.0	0.0	0.0	6.7549040000000105	15.347961999999995	-3.5989680000000135
115.656439	149.501121	-64.207332	154.166016	185.344442	-22.892431	129.749878	108.584594	-83.452389	98.834	0.0	0.0	0.0	6.848476000000005	17.144937000000013	-1.099349999999987
115.781386	151.347929	-49.823453	157.093109	186.757047	-9.578452	128.846619	114.339809	-83.203857	97.646515	0.0	0.0	0.0	1.8468079999999816	14.383878999999993	2.927092999999985
115.906505	145.594206	-39.713034	158.804504	169.892565	-6.693406	116.100731	115.071505	-79.999341	100.735535	0.0	0.0	0.0	-5.7537229999999795	10.110419	1.7113950000000102
116.031235	134.118089	-35.560746	158.622818	144.864276	-19.120126	100.046494	111.834218	-71.938624	103.00219	0.0	0.0	0.0	-11.476117000000016	4.152287999999999	-0.18168600000001334
116.157011	122.654646	-36.552152	157.655518	123.287253	-31.36786	99.712654	107.11426	-64.553973	105.62323	0.0	0.0	0.0	-11.463442999999998	-0.9914059999999978	-0.9672999999999945
116.283397	111.337279	-39.294947	156.22496	108.257694	-33.381421	104.143379	99.384132	-62.058793	106.335953	0.0	0.0	0.0	-11.317367000000004	-2.742795000000001	-1.4305579999999907
116.408142	98.679501	-41.836704	155.528671	96.396383	-27.527756	104.592445	90.577825	-61.909734	104.61335	0.0	0.0	0.0	-12.657777999999993	-2.541756999999997	-0.6962890000000073
116.534048	86.721572	-42.176571	156.471939	88.156171	-22.502856	104.370033	83.149336	-61.334921	104.480721	0.0	0.0	0.0	-11.957929000000007	-0.33986700000000525	0.9432679999999891
116.659482	74.484881	-40.986372	156.623154	79.832758	-19.81285	98.270142	73.045714	-61.57612	103.219818	0.0	0.0	0.0	-12.236690999999993	1.1901989999999998	0.15121500000000765
116.785416	62.106187	-38.719197	155.518326	65.743441	-18.078701	93.65361	61.431474	-61.958116	101.113197	0.0	0.0	0.0	-12.378694000000003	2.2671750000000017	-1.1048279999999977
116.910734	48.705305	-36.523153	157.907135	45.890758	-19.085907	96.466515	52.576044	-60.936837	103.551842	0.0	0.0	0.0	-13.400881999999996	2.1960440000000006	2.388809000000009
117.036248	36.177678	-38.149643	161.094788	27.635985	-24.060596	101.81813	44.774375	-60.318032	106.728973	0.0	0.0	0.0	-12.527627000000003	-1.6264899999999969	3.187652999999983
117.161395	25.26456	-42.355119	161.175995	13.041313	-30.996319	104.922722	35.559115	-63.702146	107.008026	0.0	0.0	0.0	-10.913118	-4.205476000000004	0.08120700000000625
117.273146	16.680718	-48.111569	159.468353	2.837551	-37.039529	103.607651	25.649124	-68.285434	103.819778	0.0	0.0	0.0	-8.583842	-5.756450000000001	-1.7076419999999928
117.398095	7.812731	-55.843094	159.772827	-4.967305	-42.06733	101.052345	11.972812	-74.474616	101.940514	0.0	0.0	0.0	-8.867987	-7.731524999999998	0.304473999999999
117.523623	-1.642384	-61.663773	161.465485	-11.353033	-45.864624	102.591667	-1.840296	-78.270857	104.583405	0.0	0.0	0.0	-9.455115000000001	-5.820678999999998	1.6926579999999944
117.648873	-10.994118	-65.306667	162.220337	-19.581529	-48.540909	103.082611	-14.880479	-80.048323	107.040146	0.0	0.0	0.0	-9.351734	-3.6428940000000054	0.7548519999999996
117.774518	-20.012316	-67.197415	160.048126	-29.547195	-52.72828	99.84272	-27.313269	-82.056827	106.080887	0.0	0.0	0.0	-9.018197999999998	-1.890748000000002	-2.1722110000000043
117.899707	-29.852374	-67.206409	159.990829	-39.007036	-57.435147	99.632286	-38.82885	-83.932295	105.100838	0.0	0.0	0.0	-9.840058000000003	-0.008993999999987068	-0.05729700000000548
118.025267	-38.756781	-67.601237	161.015701	-45.826247	-60.65822	101.202354	-49.372851	-84.58736	105.973366	0.0	0.0	0.0	-8.904406999999996	-0.39482800000000395	1.0248720000000162
118.149856	-46.65058	-69.349394	162.325516	-49.430626	-62.200955	102.90699	-60.197682	-85.855618	107.09436	0.0	0.0	0.0	-7.893799000000001	-1.7481570000000062	1.3098149999999862
118.274847	-54.026285	-71.886445	160.480179	-52.049163	-61.473396	99.514977	-75.712554	-86.95263	107.119682	0.0	0.0	0.0	-7.3757050000000035	-2.537050999999991	-1.8453370000000007
118.399849	-62.353224	-77.27942	160.960831	-53.243787	-61.316041	97.930756	-93.776382	-86.154101	111.098969	0.0	0.0	0.0	-8.326938999999996	-5.392975000000007	0.4806520000000205
118.525034	-71.048771	-83.342334	162.637772	-55.280208	-64.7705	99.683388	-110.15312	-84.920185	117.842743	0.0	0.0	0.0	-8.695547000000005	-6.062913999999992	1.6769409999999993
118.649534	-77.872715	-87.212637	162.591843	-58.069156	-70.01018	100.92852	-125.584584	-84.543147	125.569931	0.0	0.0	0.0	-6.823943999999997	-3.870303000000007	-0.045929000000001
118.77517	-82.536358	-89.780529	162.404892	-60.329236	-71.480874	101.80838	-137.115809	-84.923184	132.259018	0.0	0.0	0.0	-4.6636430000000075	-2.5678920000000005	-0.18695100000002185
118.900031	-84.665455	-91.158195	162.663498	-62.695537	-71.0433	102.452087	-138.576106	-85.05948	130.138626	0.0	0.0	0.0	-2.1290969999999874	-1.377666000000005	0.25860600000001455
119.025162	-84.916431	-91.546413	162.437393	-66.796265	-70.226881	101.744843	-133.628605	-85.854731	120.642914	0.0	0.0	0.0	-0.2509760000000085	-0.38821799999999484	-0.2261050000000182
119.150875	-84.645267	-90.84252	161.84108	-71.129085	-68.885388	101.808754	-132.556104	-88.248491	118.690239	0.0	0.0	0.0	0.27116399999999885	0.7038930000000079	-0.5963129999999808
119.275918	-85.013485	-89.517823	161.909683	-72.744775	-67.626462	102.768829	-135.50784	-87.247974	122.83387	0.0	0.0	0.0	-0.3682179999999988	1.3246969999999862	0.06860299999999597
119.401213	-87.033644	-88.09714	161.331512	-70.876885	-68.036161	102.286041	-139.722791	-85.222787	126.429321	0.0	0.0	0.0	-2.0201589999999925	1.420683000000011	-0.5781709999999975
119.526582	-90.312023	-87.709778	160.619934	-67.194043	-70.337326	103.058113	-144.265388	-84.26723	127.639481	0.0	0.0	0.0	-3.278379000000001	0.387361999999996	-0.7115780000000029
119.651804	-93.98925	-88.196752	159.10466	-66.141165	-70.80429	103.7686	-146.697603	-83.351083	128.166183	0.0	0.0	0.0	-3.677227000000002	-0.48697400000000357	-1.5152740000000051
119.776677	-96.184285	-89.248485	158.015549	-67.453453	-70.481874	104.492355	-147.029169	-82.550587	126.330902	0.0	0.0	0.0	-2.1950350000000043	-1.0517329999999987	-1.0891110000000026
119.901858	-97.167664	-90.559545	158.121048	-68.85556	-71.247441	105.202065	-145.184146	-81.832751	124.68898	0.0	0.0	0.0	-0.9833789999999993	-1.3110599999999977	0.10549900000000889
120.027138	-98.295134	-91.502676	157.924576	-68.878951	-71.113699	105.711578	-147.008434	-81.603248	129.076035	0.0	0.0	0.0	-1.1274700000000024	-0.943130999999994	-0.19647199999999998
120.152481	-99.478163	-91.841964	157.2509	-67.811503	-71.418701	105.833885	-149.733297	-82.234852	132.709869	0.0	0.0	0.0	-1.1830289999999906	-0.33928800000001047	-0.6736760000000004
120.277806	-99.878581	-91.40582	156.813873	-66.767495	-72.418478	105.793167	-149.601632	-81.548964	132.210724	0.0	0.0	0.0	-0.40041800000000194	0.43614399999999875	-0.4370270000000005
120.403	-99.752686	-91.180573	156.524719	-66.129571	-73.344911	105.964622	-143.487546	-79.211449	130.518967	0.0	0.0	0.0	0.12589499999999987	0.2252470000000102	-0.28915399999999636
120.528065	-99.108178	-91.880797	156.538483	-67.169488	-72.723004	105.38855	-134.834683	-79.441711	124.772202	0.0	0.0	0.0	0.6445080000000019	-0.7002240000000057	0.013764000000008991
120.653722	-97.649301	-93.549792	156.816483	-70.994749	-70.737785	105.197487	-121.944275	-83.575842	113.725304	0.0	0.0	0.0	1.458877000000001	-1.6689949999999953	0.2779999999999916
120.779312	-94.871267	-96.475703	156.859909	-76.764186	-69.308691	104.602119	-103.452369	-91.314806	100.336716	0.0	0.0	0.0	2.778033999999991	-2.9259109999999993	0.04342599999998242
120.905666	-88.912826	-99.935934	156.154068	-82.870465	-69.774859	101.444611	-82.750996	-100.207403	94.326553	0.0	0.0	0.0	5.958441000000008	-3.4602310000000074	-0.7058409999999924
121.030585	-81.199949	-101.952654	157.496536	-87.386333	-73.216431	98.073288	-66.94945	-107.834225	97.740189	0.0	0.0	0.0	7.712876999999992	-2.0167199999999923	1.3424679999999967
121.15608	-72.528106	-104.066622	159.441422	-89.822721	-84.385877	100.580406	-55.104534	-113.400199	100.837799	0.0	0.0	0.0	8.67184300000001	-2.113968	1.9448859999999968
121.281187	-64.189772	-107.089484	159.740112	-85.799698	-99.33851	104.685928	-46.146031	-115.213491	99.687782	0.0	0.0	0.0	8.338333999999989	-3.0228620000000035	0.2986900000000219
121.406868	-55.95864	-111.75884	158.974884	-76.259922	-112.732817	106.840897	-39.907201	-116.361526	97.249992	0.0	0.0	0.0	8.231132000000002	-4.669356000000008	-0.7652280000000076
121.532208	-47.668593	-117.661894	158.33551	-65.399312	-122.560447	106.521866	-33.64492	-119.677208	95.676285	0.0	0.0	0.0	8.290047000000001	-5.903053999999997	-0.6393740000000037
121.655959	-42.286061	-123.488606	159.152969	-57.868853	-127.568055	106.656883	-30.062112	-123.779554	97.283691	0.0	0.0	0.0	5.382532000000005	-5.826712000000001	0.8174590000000137
121.781455	-39.920513	-130.009697	158.940369	-57.523056	-132.666404	107.072136	-28.54935	-129.603427	97.666603	0.0	0.0	0.0	2.365547999999997	-6.521090999999984	-0.212600000000009
121.907031	-40.26346	-137.346684	158.170074	-61.068148	-142.076762	106.851051	-29.644557	-136.848779	96.607277	0.0	0.0	0.0	-0.34294700000000233	-7.336987000000022	-0.7702950000000044
122.032335	-43.77372	-145.136031	157.002777	-63.205203	-156.121676	108.069321	-31.256336	-145.018937	95.536476	0.0	0.0	0.0	-3.5102599999999953	-7.789346999999992	-1.1672969999999907
122.158223	-49.233947	-153.585699	157.34024	-63.984134	-173.241601	111.837173	-29.774374	-153.832888	94.683304	0.0	0.0	0.0	-5.460227000000003	-8.449668000000003	0.3374629999999854
122.281622	-52.234425	-163.842324	158.742203	-64.458246	-190.989074	118.88546	-28.123214	-161.533338	96.744339	0.0	0.0	0.0	-3.000478000000001	-10.256624999999985	1.401962999999995
122.406524	-52.234948	-175.114113	159.159103	-65.677758	-209.912144	125.050987	-27.354168	-169.107332	98.119247	0.0	0.0	0.0	-0.0005230000000011614	-11.271789000000012	0.41689999999999827
122.531699	-50.567064	-186.271558	156.957245	-67.08739	-226.977188	129.010757	-25.944978	-178.871347	95.513901	0.0	0.0	0.0	1.6678840000000008	-11.157444999999996	-2.201857999999987
122.657241	-46.750943	-196.587582	155.779617	-65.76387	-239.776265	132.286499	-24.362821	-190.312207	93.665497	0.0	0.0	0.0	3.8161210000000025	-10.316023999999999	-1.1776279999999986
122.782501	-44.910649	-206.212484	156.840012	-67.84947	-250.451138	134.394867	-23.273311	-200.821524	97.055481	0.0	0.0	0.0	1.840294	-9.624901999999992	1.0603949999999998
122.907931	-44.480837	-215.227629	157.213516	-71.15588	-259.619352	132.927704	-22.16666	-208.337969	100.343681	0.0	0.0	0.0	0.4298119999999983	-9.015145000000018	0.37350399999999695
123.032727	-44.181545	-222.800849	155.357819	-72.761299	-267.458814	130.283768	-21.390986	-212.5596	99.151558	0.0	0.0	0.0	0.2992920000000012	-7.573219999999992	-1.8556969999999922
123.158445	-43.671102	-229.757985	156.163864	-71.368393	-270.508637	129.248154	-23.11875	-215.427213	98.390045	0.0	0.0	0.0	0.5104430000000022	-6.957135999999991	0.8060449999999832
123.283702	-38.324394	-234.316457	157.416077	-64.017948	-265.744705	124.746574	-24.659325	-218.636087	99.460556	0.0	0.0	0.0	5.346708	-4.558472000000023	1.2522130000000118
123.409758	-31.576281	-234.207834	157.22757	-49.619727	-256.920879	115.05629	-22.21284	-220.039505	101.050041	0.0	0.0	0.0	6.7481129999999965	0.10862300000002278	-0.18850700000001552
123.535078	-24.973689	-231.437641	156.818253	-34.567511	-248.254399	109.933563	-16.571275	-217.918166	102.227089	0.0	0.0	0.0	6.602592000000001	2.7701929999999777	-0.4093169999999873
123.660386	-17.888384	-227.428049	156.499161	-20.034439	-242.622066	111.586807	-9.412395	-213.431682	102.493622	0.0	0.0	0.0	7.085305000000002	4.009592000000026	-0.3190920000000119
123.785741	-10.83905	-223.836455	156.792175	-6.593541	-239.722984	116.279259	-4.005464	-210.03629	102.822922	0.0	0.0	0.0	7.049333999999998	3.5915939999999864	0.29301399999999944
123.910941	-3.6745	-222.82869	157.220001	3.050114	-238.219957	118.800842	-0.325155	-210.042762	102.365234	0.0	0.0	0.0	7.16455	1.0077650000000062	0.42782600000001025
124.036325	3.76879	-222.935662	156.689072	10.848638	-238.193425	117.576233	5.232747	-212.196309	100.432777	0.0	0.0	0.0	7.44329	-0.10697200000001317	-0.5309289999999862
124.147717	10.59681	-224.393503	156.27298	17.952343	-239.914615	115.460434	12.532138	-214.753077	101.011299	0.0	0.0	0.0	6.8280199999999995	-1.457841000000002	-0.41609200000002033
124.273398	18.360214	-228.120644	155.678116	27.849561	-243.598289	113.610695	20.687567	-216.32338	101.51783	0.0	0.0	0.0	7.7634039999999995	-3.727140999999989	-0.5948640000000012
124.398406	27.242969	-231.421935	156.695801	37.690354	-245.623908	113.961723	24.718051	-217.333079	101.303436	0.0	0.0	0.0	8.882755	-3.301290999999992	1.0176850000000002
124.523591	36.468709	-232.540526	157.905182	47.128242	-245.00286	115.188934	29.995365	-218.053003	101.360657	0.0	0.0	0.0	9.225739999999998	-1.1185910000000092	1.2093810000000076
124.648786	46.147631	-230.988609	156.757065	58.804617	-242.537997	113.860703	40.565033	-216.540368	100.863121	0.0	0.0	0.0	9.678922	1.551917000000003	-1.148116999999985
124.773784	55.773189	-226.28422	155.979965	70.442811	-239.587407	113.969757	54.377919	-213.393648	100.323013	0.0	0.0	0.0	9.625558000000005	4.704388999999992	-0.7771000000000186
124.899206	65.228465	-220.593113	156.671799	82.18325	-236.615695	115.669754	68.528017	-210.280509	102.993896	0.0	0.0	0.0	9.455275999999998	5.691107000000017	0.6918340000000001
125.024897	75.501473	-217.372122	158.495575	91.851466	-233.570367	117.778206	80.441057	-207.772918	106.046257	0.0	0.0	0.0	10.273008000000004	3.220990999999998	1.8237760000000094
125.14984	86.716452	-213.974406	155.6922	102.490129	-228.972639	117.435516	92.622934	-203.807233	106.248543	0.0	0.0	0.0	11.214979	3.3977160000000026	-2.8033749999999884
125.275234	96.491536	-212.201166	153.766663	112.749539	-223.820858	115.241707	105.261719	-198.805778	106.879333	0.0	0.0	0.0	9.775083999999993	1.773239999999987	-1.9255370000000198
125.400609	106.012036	-211.274378	157.36554	122.986825	-220.123603	115.782425	117.852568	-194.978626	109.516563	0.0	0.0	0.0	9.520499999999998	0.9267879999999877	3.598877000000016
125.525805	115.157019	-207.752563	158.355392	131.377746	-217.792573	119.456993	129.268596	-188.859552	115.227295	0.0	0.0	0.0	9.14498300000001	3.5218150000000037	0.9898519999999849
125.650787	124.698385	-203.066799	156.998245	139.282383	-216.607937	117.432465	144.425405	-180.432136	119.749069	0.0	0.0	0.0	9.541365999999996	4.685764000000006	-1.3571469999999977
125.77615	132.778647	-196.422374	157.005051	143.27593	-215.851842	114.183174	162.674357	-169.739035	122.623634	0.0	0.0	0.0	8.080262000000005	6.6444250000000125	0.006806000000011636
125.902136	141.600448	-187.23876	156.477432	144.28262	-215.579204	110.565201	180.836607	-159.244439	127.075722	0.0	0.0	0.0	8.821800999999994	9.183613999999977	-0.5276190000000156
126.027145	149.172941	-180.102616	157.315796	140.211752	-212.240569	108.461426	190.935939	-152.828904	130.408295	0.0	0.0	0.0	7.572493000000009	7.136144000000002	0.8383640000000128
126.15232	152.677717	-178.326563	157.473892	137.598961	-208.568075	109.050766	194.034987	-150.325622	130.498749	0.0	0.0	0.0	3.5047759999999926	1.7760530000000188	0.15809600000000046
126.27827	152.164782	-180.620458	158.665634	135.943335	-206.860307	109.375999	193.276058	-154.314799	125.461594	0.0	0.0	0.0	-0.5129349999999988	-2.2938950000000204	1.191742000000005
126.403814	146.679454	-189.629406	160.30545	131.629706	-207.148607	110.218361	184.565691	-171.96004	113.244095	0.0	0.0	0.0	-5.48532800000001	-9.008947999999975	1.6398159999999962
126.529891	134.652383	-198.319758	159.105545	124.6118	-209.114921	111.853775	164.061134	-191.816013	96.271439	0.0	0.0	0.0	-12.027071000000007	-8.690352000000019	-1.199905000000001
126.655338	121.058239	-203.526966	158.282669	111.445035	-211.64259	110.882477	139.762098	-205.547806	93.019882	0.0	0.0	0.0	-13.594143999999986	-5.20720799999998	-0.8228760000000079
126.780171	110.113586	-207.345178	157.233109	98.931848	-213.305082	110.123672	123.716759	-213.979967	97.406731	0.0	0.0	0.0	-10.944653000000002	-3.818212000000017	-1.0495599999999854
126.905606	102.454297	-211.620592	157.595123	96.633039	-216.974524	110.605026	115.5537	-219.325578	101.212265	0.0	0.0	0.0	-7.659289000000001	-4.275413999999984	0.36201399999998785
127.03101	96.807564	-216.439496	155.844315	89.432223	-221.475131	111.50975	110.826972	-224.919011	100.11084	0.0	0.0	0.0	-5.646732999999998	-4.818904000000003	-1.7508080000000064
127.155909	94.765978	-221.782005	156.049713	80.166651	-224.930455	111.051903	106.741133	-232.085942	97.81324	0.0	0.0	0.0	-2.0415859999999952	-5.342509000000007	0.2053980000000024
127.281369	91.89801	-227.301127	156.867325	72.626287	-228.218159	113.358223	101.967931	-240.101836	98.684868	0.0	0.0	0.0	-2.8679680000000047	-5.51912200000001	0.8176119999999969
127.406485	86.427562	-231.695738	156.189972	67.255828	-230.098827	116.801666	96.885152	-245.308462	99.09201	0.0	0.0	0.0	-5.470448000000005	-4.394610999999998	-0.6773529999999823
127.530735	81.497137	-235.622371	156.436005	59.843705	-231.85295	118.197037	92.367886	-246.606077	97.859489	0.0	0.0	0.0	-4.930425	-3.926632999999981	0.24603299999998285
127.656076	75.487374	-238.93506	156.21788	47.438088	-237.342547	121.494499	87.330368	-249.457605	96.535934	0.0	0.0	0.0	-6.009762999999992	-3.312689000000006	-0.21812499999998636
127.781462	68.042204	-242.629935	155.228409	31.981304	-246.274649	126.081039	81.479938	-254.247853	95.24472	0.0	0.0	0.0	-7.4451700000000045	-3.694874999999996	-0.9894710000000089
127.906562	57.393923	-246.297934	155.991287	15.661682	-258.032953	129.911774	77.265751	-256.565606	95.837692	0.0	0.0	0.0	-10.648280999999997	-3.667999000000009	0.7628780000000006
128.031731	47.370694	-248.991723	157.881454	4.629981	-267.675482	131.025436	74.600792	-254.842295	99.631355	0.0	0.0	0.0	-10.023229	-2.6937890000000095	1.890166999999991
128.157196	42.32566	-251.38344	157.716431	3.588254	-271.28245	130.783325	72.292762	-251.842094	100.220444	0.0	0.0	0.0	-5.045034000000001	-2.391717	-0.16502299999999082
128.282787	43.507799	-253.347377	158.795624	9.366652	-266.460882	122.097504	71.311301	-249.011449	100.31263	0.0	0.0	0.0	1.1821389999999994	-1.9639369999999872	1.0791930000000036
128.408479	53.763158	-254.357588	160.339661	26.206355	-254.564377	101.463844	73.608917	-246.854499	102.20311	0.0	0.0	0.0	10.255358999999999	-1.0102109999999982	1.544037000000003
128.535739	68.617812	-247.275213	161.347382	46.554981	-244.947607	96.763077	80.237787	-241.509199	102.881683	0.0	0.0	0.0	14.854654000000004	7.082374999999985	1.0077210000000036
128.660776	81.751195	-236.15199	160.002701	64.806373	-245.557505	102.424599	90.586033	-232.241874	101.266739	0.0	0.0	0.0	13.133382999999995	11.123222999999996	-1.3446810000000085
128.785623	92.508088	-224.693331	158.52803	79.70773	-244.186547	105.363098	100.691338	-220.298994	99.098595	0.0	0.0	0.0	10.756893000000005	11.458659000000011	-1.4746710000000007
128.910841	100.297545	-213.860831	159.146423	94.193951	-237.401471	105.857826	108.121956	-207.532309	99.612961	0.0	0.0	0.0	7.789456999999999	10.83250000000001	0.6183929999999975
129.035907	106.782642	-206.305818	159.678879	105.787518	-227.770874	109.296356	112.566292	-197.283321	100.370171	0.0	0.0	0.0	6.485096999999996	7.555013000000002	0.5324559999999963
129.161052	113.383437	-200.617373	157.653168	115.590157	-220.977743	110.47316	113.089324	-188.772638	99.942955	0.0	0.0	0.0	6.600795000000005	5.6884450000000015	-2.025711000000001
129.285101	118.253017	-196.253763	155.855377	124.689385	-214.393807	106.890297	108.915498	-182.031213	98.539391	0.0	0.0	0.0	4.869579999999999	4.363609999999994	-1.7977909999999895
129.410002	121.370764	-189.870222	155.467712	130.805051	-204.595181	104.22509	104.27434	-177.908429	97.588287	0.0	0.0	0.0	3.1177469999999943	6.38354099999998	-0.38766499999999837
129.535411	122.117682	-181.041045	156.703125	132.443713	-192.745908	109.172485	102.843517	-174.918543	98.566666	0.0	0.0	0.0	0.746918000000008	8.829177000000016	1.235412999999994
129.661618	120.954207	-170.86969	156.64267	134.437679	-179.669689	106.543037	102.464275	-167.343997	97.452805	0.0	0.0	0.0	-1.1634750000000054	10.171355000000005	-0.06045499999999038
129.773246	118.367142	-160.377453	155.583832	137.311903	-167.680865	107.412483	101.801412	-157.206787	96.065918	0.0	0.0	0.0	-2.5870649999999955	10.492236999999989	-1.0588380000000086
129.898128	114.583715	-147.667059	155.971069	142.820421	-155.825212	109.774139	101.93118	-143.594803	96.342484	0.0	0.0	0.0	-3.783427000000003	12.710394000000008	0.38723699999999894
130.023033	114.631201	-136.314511	157.995483	144.330687	-145.53167	112.574112	105.902202	-131.127671	99.922295	0.0	0.0	0.0	0.047486000000006356	11.352547999999985	2.0244140000000073
130.147893	117.089124	-125.75643	158.228012	145.729487	-135.221239	112.969849	111.199857	-118.691315	101.706696	0.0	0.0	0.0	2.457922999999994	10.558081000000016	0.23252899999999954
130.273792	121.519	-115.993886	156.696945	147.23641	-123.035273	108.955383	115.781437	-104.691725	101.61409	0.0	0.0	0.0	4.429876000000007	9.762543999999991	-1.5310670000000073
130.399566	127.269786	-105.85003	156.665176	148.484235	-110.376714	106.70507	120.772124	-90.151205	102.850357	0.0	0.0	0.0	5.750785999999991	10.143856	-0.03176899999999705
130.525795	131.08077	-95.605657	157.935516	148.551408	-100.708695	108.83448	127.776756	-76.9283	107.209518	0.0	0.0	0.0	3.810984000000005	10.24437300000001	1.2703400000000045
130.651446	133.584929	-85.069424	159.294632	150.011637	-94.198432	110.794724	136.376661	-63.433349	111.759758	0.0	0.0	0.0	2.504158999999987	10.536232999999996	1.3591160000000002
130.776415	136.01815	-73.629308	156.556519	152.410778	-90.563702	109.174683	148.395042	-47.066266	114.306259	0.0	0.0	0.0	2.433221000000003	11.440116000000003	-2.7381129999999985
130.901598	138.775787	-60.820943	155.951706	150.231419	-88.642878	107.572052	161.501434	-32.770027	118.249825	0.0	0.0	0.0	2.7576370000000168	12.808364999999995	-0.6048130000000072
131.02706	142.391414	-50.169508	157.283127	144.274285	-83.158823	108.997902	172.727925	-24.655095	123.538757	0.0	0.0	0.0	3.6156269999999893	10.651435	1.331421000000006
131.152165	145.612974	-43.202776	157.141266	141.594113	-79.06601	111.033463	183.654382	-14.66076	130.058014	0.0	0.0	0.0	3.221560000000011	6.966732	-0.1418610000000058
131.277866	147.786477	-39.254749	156.695969	140.672115	-76.624822	112.199928	188.110752	-10.636822	129.016281	0.0	0.0	0.0	2.1735029999999824	3.9480270000000033	-0.4452970000000107
131.403469	148.197772	-37.51749	157.264465	142.67494	-74.494182	112.028824	184.849019	-12.951727	121.675743	0.0	0.0	0.0	0.4112949999999955	1.7372589999999946	0.5684960000000103
131.528623	146.300986	-36.176357	158.132599	148.599584	-69.60905	110.448059	169.114142	-20.301946	108.92527	0.0	0.0	0.0	-1.8967859999999916	1.3411329999999992	0.8681339999999977
131.653478	139.604477	-34.692541	158.28035	156.436348	-60.182262	106.482681	143.618933	-29.593553	96.360016	0.0	0.0	0.0	-6.696508999999992	1.4838160000000045	0.14775099999999952
131.778665	131.42578	-36.466531	158.8452	159.793743	-46.802998	105.17733	121.702111	-33.921896	95.169403	0.0	0.0	0.0	-8.178697	-1.7739900000000048	0.564850000000007
131.904071	124.437795	-38.864242	159.528091	152.800218	-31.689791	107.436325	104.397597	-37.291112	99.212402	0.0	0.0	0.0	-6.987985000000009	-2.397710999999994	0.6828909999999837
132.029477	118.49165	-40.377091	158.694992	135.015775	-20.091212	113.848877	95.35635	-42.604026	100.210381	0.0	0.0	0.0	-5.946144999999987	-1.5128490000000028	-0.8330989999999758
132.154679	113.077159	-39.227013	156.971054	114.323869	-16.58526	116.700851	98.050115	-45.988638	95.595299	0.0	0.0	0.0	-5.414491000000012	1.1500780000000006	-1.723938000000004
132.279483	106.861977	-36.542674	153.681641	100.424724	-16.205436	115.940567	96.495112	-46.625106	93.412117	0.0	0.0	0.0	-6.215181999999999	2.6843390000000014	-3.289412999999996
132.403261	98.824367	-33.386734	151.426682	93.488597	-16.464736	112.241318	87.597642	-46.137079	94.225845	0.0	0.0	0.0	-8.03761	3.155940000000001	-2.2549590000000137
132.527906	91.018766	-29.491892	151.726151	89.284082	-14.786427	109.007881	81.215436	-45.223024	95.791039	0.0	0.0	0.0	-7.805600999999996	3.894841999999997	0.2994689999999878
132.652876	83.44806	-25.156157	151.576843	81.829207	-9.577289	108.065399	76.473713	-43.607604	95.259666	0.0	0.0	0.0	-7.570706000000001	4.335735	-0.14930799999999067
132.77904	76.342594	-21.635853	153.199951	69.724371	-5.575068	107.572708	73.079837	-42.902307	94.085503	0.0	0.0	0.0	-7.105465999999993	3.5203039999999994	1.623108000000002
132.906288	68.28677	-20.485009	156.717133	57.704618	-7.268597	110.029755	70.585166	-44.940412	96.205917	0.0	0.0	0.0	-8.055824000000001	1.1508439999999993	3.517181999999991
133.032525	59.490193	-21.968606	158.185089	46.208	-12.471393	112.611221	66.238889	-48.676802	98.180023	0.0	0.0	0.0	-8.796577000000006	-1.4835969999999996	1.4679560000000151
133.158175	50.205987	-25.286958	157.822189	34.865173	-20.325958	112.126991	58.831122	-50.954327	96.222321	0.0	0.0	0.0	-9.284205999999998	-3.3183519999999973	-0.3628999999999962
133.283284	41.025603	-30.298607	159.226089	25.819364	-28.926595	110.227776	47.852937	-52.88257	94.6558	0.0	0.0	0.0	-9.180384000000004	-5.011649000000002	1.403899999999993
133.409081	30.964049	-35.27448	160.782104	16.239502	-35.01788	111.189018	34.637209	-56.169531	97.88784	0.0	0.0	0.0	-10.061553999999997	-4.975872999999996	1.5560150000000021
133.534501	20.471203	-40.229071	162.264709	5.904288	-36.246619	114.229111	20.646691	-60.797388	100.812256	0.0	0.0	0.0	-10.492846	-4.954591000000001	1.4826050000000066
133.659524	9.856459	-44.753344	160.671326	-6.697307	-37.518198	112.609444	6.966412	-66.076199	101.849655	0.0	0.0	0.0	-10.614744	-4.524273000000001	-1.593383000000017
133.784838	-2.092609	-47.982628	159.25061	-19.884741	-42.948878	110.381485	-2.442655	-71.798441	99.963463	0.0	0.0	0.0	-11.949067999999999	-3.229284	-1.4207159999999988
133.910128	-15.111496	-51.366104	159.842163	-33.035412	-49.798736	112.036789	-8.563912	-76.290317	99.120697	0.0	0.0	0.0	-13.018887000000001	-3.3834760000000017	0.5915530000000047
134.035547	-27.067699	-55.908395	161.191376	-45.640005	-55.01248	115.506958	-15.930011	-81.3176	99.809113	0.0	0.0	0.0	-11.956203	-4.542290999999999	1.3492129999999918
134.160189	-37.994721	-61.322188	159.713257	-58.520993	-58.719853	116.334747	-26.43	-87.631453	98.139801	0.0	0.0	0.0	-10.927021999999997	-5.413792999999998	-1.4781189999999924
